"VARSET3","VARNAMES3","FUNCLABEL3","DFCOEF3"
34,"SAGESAND9","LN1",-14.6816290329439
34,"SLOPSTR1","LN1",-8.12056080202835
34,"SPDIASTRC","LN1",0.38455389983007
34,"SSH7_25","LN1",1.04870930621338
35,"BLDADEN","LN1",3.09145983979745
35,"BLDADEND0","LN1",-1.46748001860887
35,"BLDDENI","LN1",0.000914274187448701
35,"L039","LN1",1.30799010435331
35,"L060","LN1",-5.97820921219005
35,"OICP","LN1",0.535896849698963
35,"PCLDEND1","LN1",-0.608002031776128
35,"RDP","LN1",0.724956562995101
35,"SAGESAND9","LN1",-15.3738661035674
35,"SLOPSTR1","LN1",-9.94602630978583
35,"SPDIASTRC","LN1",0.372658601201361
35,"SSH7_25","LN1",1.00866303911405
36,"BLDADEN","LN1",2.88945998548372
36,"BLDADEND0","LN1",-1.78503275692882
36,"BLDDEND1","LN1",-0.361336217240782
36,"BLDDENI","LN1",0.00105530647801244
36,"L039","LN1",1.31352067309555
36,"L060","LN1",-6.36207091214219
36,"OICP","LN1",0.526400521470541
36,"PCLDEND1","LN1",-0.51400126373333
36,"RDP","LN1",0.713689657257188
36,"SAGESAND9","LN1",-15.0452617117981
36,"SLOPSTR1","LN1",-9.3854373679013
36,"SPDIASTRC","LN1",0.365180657862303
36,"SSH7_25","LN1",1.0227577470484
37,"BLDADEN","LN1",2.11289499707339
37,"L039","LN1",2.0662185801048
37,"OICP","LN1",0.453846282696658
37,"PCLDEND1","LN1",-0.499683947965395
37,"RDDEND1","LN1",-0.377524512887836
37,"RDP","LN1",0.988774373102257
37,"SAGESAND9","LN1",-13.9431914857474
37,"SAGESTRD8","LN1",-9.95976692695865
37,"SLOPSTR1","LN1",-7.58448644222752
37,"SPAGESTR2","LN1",0.289454543671842
37,"SPDIASTRC","LN1",0.382026593639633
37,"SSH7_25","LN1",0.950668895682218
37,"T20_1800SD","LN1",0.00185595891707296
38,"BLDADEN","LN1",3.19397382385967
38,"BLDDENI","LN1",0.000593437319621757
38,"L039","LN1",1.57631933092293
38,"L060","LN1",-5.67513032060556
38,"OICP","LN1",0.523351583960802
38,"PCLDEND1","LN1",-0.461534333292074
38,"RDDEN","LN1",-9.60323046233421
38,"RDDEND2","LN1",6.82395296886471
38,"RDP","LN1",1.13763858732559
38,"SAGESAND9","LN1",-12.7643944214229
38,"SLOPSTR1","LN1",-7.64469925560825
38,"SPDIASTRC","LN1",0.367740324207577
38,"SSH7_25","LN1",0.947412191213092
39,"BLDADEN","LN1",2.99136421067958
39,"BLDADEND0","LN1",-1.41178175881125
39,"BLDDENI","LN1",0.00087173097507722
39,"L039","LN1",1.49838206509012
39,"L060","LN1",-5.83799213589024
39,"OICP","LN1",0.499630726662209
39,"PCLDEND1","LN1",-0.510323918948204
39,"RDDEN","LN1",-12.5099263487784
39,"RDDEND2","LN1",6.67082952675987
39,"RDP","LN1",1.14568134202403
39,"SAGESAND9","LN1",-13.0496163499234
39,"SPDIASTRC","LN1",0.314444072770889
39,"SSH7_25","LN1",0.875247874978765
40,"BLDADEN","LN1",3.0052668532283
40,"BLDADEND0","LN1",-1.42770756949578
40,"BLDDENI","LN1",0.000834601919515859
40,"L039","LN1",1.38645453885046
40,"L060","LN1",-5.67428406681014
40,"OICP","LN1",0.499645652919954
40,"PCLDEND1","LN1",-0.563866253319143
40,"RDDEND1","LN1",-0.358775869557805
40,"RDP","LN1",0.907042626752548
40,"SAGESAND9","LN1",-14.0471662849842
40,"SLOPSTR1","LN1",-7.97217676991288
40,"SPDIASTRC","LN1",0.35870845741361
40,"SSH7_25","LN1",0.957198378054591
41,"BLDADEN","LN1",2.85587462153928
41,"BLDADEND0","LN1",-1.42864553493009
41,"BLDDENI","LN1",0.000836982988383329
41,"L039","LN1",1.40085385094184
41,"L060","LN1",-5.78135740606529
41,"OICP","LN1",0.507678174999914
41,"PCLDEND1","LN1",-0.559616713603732
41,"RDDEN","LN1",-7.48927368391764
41,"RDP","LN1",0.995666888111485
41,"SAGESAND9","LN1",-13.6515585586399
41,"SLOPSTR1","LN1",-7.5012659501533
41,"SPDIASTRC","LN1",0.354774924732574
41,"SSH7_25","LN1",0.96030202245131
42,"GWTRTB4YU","LN1",-0.482687646106312
42,"L039","LN1",2.25371102628562
42,"L060","LN1",-3.64760838987948
42,"OICP","LN1",0.553890506660634
42,"PCLDEND1","LN1",-0.527733464811852
42,"RDDEN","LN1",-10.8779856163583
42,"RDDEND2","LN1",6.1933739662775
42,"RDP","LN1",1.05713060348584
42,"SAGESAND9","LN1",-12.5956056725146
42,"SLOPSTR1","LN1",-7.45312707410164
42,"SPAGESAN1","LN1",-1.03139933790651
42,"SPDIASTRC","LN1",0.366195716266671
42,"SSH7_25","LN1",0.670570218069787
42,"T20_1800SD","LN1",0.00200365566954803
43,"BLDADEN","LN1",2.991714675758
43,"BLDADEND0","LN1",-1.41464330205
43,"BLDDENI","LN1",0.000835651740270174
43,"L039","LN1",1.38457490146516
43,"L060","LN1",-5.76198855035995
43,"OICP","LN1",0.499092314181904
43,"PCLDEND1","LN1",-0.528347430380777
43,"RDDEN","LN1",-9.39307244870172
43,"RDDEND2","LN1",6.78350750087882
43,"RDP","LN1",1.0648212422681
43,"SAGESAND9","LN1",-12.7962494087261
43,"SLOPSTR1","LN1",-7.65623143176535
43,"SPDIASTRC","LN1",0.351757126549908
43,"SSH7_25","LN1",0.929179877514163
44,"BLDADEN","LN1",3.28292410839527
44,"BLDADEND0","LN1",-2.44203956202382
44,"BLDDEND1","LN1",-0.344171653265372
44,"BLDDENI","LN1",0.00105053865346237
44,"L060","LN1",-7.15902779852403
44,"OICP","LN1",0.508295622015809
44,"PCLDEND0","LN1",1.30243659200988
44,"PCLDEND1","LN1",-0.456761025187971
44,"RDDEN","LN1",-8.67351278744643
44,"RDP","LN1",1.07513391667836
44,"SLOPSTR1","LN1",-7.13137311416001
44,"SPAGESAN1","LN1",-1.10698436974017
44,"SPDIASTRC","LN1",0.35090848757624
44,"SSH7_25","LN1",1.05190653757027
45,"BLDADEN","LN1",3.10438191778196
45,"BLDADEND0","LN1",-1.36686701639634
45,"BLDDENI","LN1",0.00082401444975688
45,"L039","LN1",1.43721462952983
45,"L060","LN1",-5.634841615038
45,"OICP","LN1",0.462669569000957
45,"PCLDEND1","LN1",-0.52425746117569
45,"RDDEN","LN1",-11.6420859787331
45,"RDDEND2","LN1",6.74454834118708
45,"RDP","LN1",1.07085579755075
45,"SAGESAND9","LN1",-12.5903588264498
45,"SDIASTRD1","LN1",-12.7138720621634
45,"SPDIASTRC","LN1",0.40352847483024
45,"SSH7_25","LN1",0.897640629918848
46,"BLDADEN","LN1",2.75530546054789
46,"BLDADEND0","LN1",-1.3347105151684
46,"BLDDENI","LN1",0.000527941496582356
46,"L039","LN1",1.60572551835808
46,"OICP","LN1",0.494398943609418
46,"PCLDEND1","LN1",-0.497013179593839
46,"RDDEN","LN1",-9.93660922738889
46,"RDDEND2","LN1",6.84371494606406
46,"RDP","LN1",1.06426795253021
46,"SAGESAND9","LN1",-12.8945219647718
46,"SDIASTRD1","LN1",-10.6328794120864
46,"SLOPSTR1","LN1",-5.89094218387054
46,"SPDIASTRC","LN1",0.429983257399229
46,"SSH7_25","LN1",0.972067517410483
47,"BLDADEN","LN1",3.25586750677939
47,"BLDDENI","LN1",0.000674902914486325
47,"L039","LN1",1.61476670201642
47,"L060","LN1",-6.06359563116068
47,"OICP","LN1",0.535584637842134
47,"PCLDEND1","LN1",-0.491910434826563
47,"RDDEN","LN1",-9.05863236660514
47,"RDDEND2","LN1",6.64746488179925
47,"RDP","LN1",1.10503456271237
47,"SAGESAND9","LN1",-13.0642477848615
47,"SLOPSTR1","LN1",-6.91299634282695
47,"SPAGESAN1","LN1",-1.15518502670619
47,"SPDIASTRC","LN1",0.344578657051108
47,"SSH24","LN1",0.464377919117171
47,"SSH7_25","LN1",0.961298607051561
48,"BLDADEN","LN1",2.94896166106186
48,"BLDADEND0","LN1",-1.18392919315564
48,"BLDDENI","LN1",0.000870681626580157
48,"L039","LN1",1.44790442452379
48,"L060","LN1",-6.08149136082691
48,"OICP","LN1",0.520938433852302
48,"PCLDEND1","LN1",-0.535165690939042
48,"RDDEN","LN1",-9.34656831507715
48,"RDDEND2","LN1",6.71561005199348
48,"RDP","LN1",1.05953993142111
48,"SAGESAND9","LN1",-12.9267697552948
48,"SLOPSTR1","LN1",-7.26649111554083
48,"SPAGESAN1","LN1",-1.04352260798206
48,"SPDIASTRC","LN1",0.344112034927219
48,"SSH7_25","LN1",0.922637505065023
49,"BLDADEN","LN1",2.63989458805979
49,"BLDADEND0","LN1",-1.49226406684381
49,"BLDDEND1","LN1",-0.346148042299543
49,"BLDDENI","LN1",0.00101610299121881
49,"L039","LN1",1.46463242556421
49,"L060","LN1",-6.50465892956139
49,"OICP","LN1",0.524149174643024
49,"PCLDEND1","LN1",-0.480820771775323
49,"RDDEN","LN1",-6.78611270633903
49,"RDP","LN1",0.955675720660429
49,"SAGESAND9","LN1",-13.6212497180165
49,"SLOPSTR1","LN1",-6.774103086906
49,"SPAGESAN1","LN1",-1.1035230572944
49,"SPDIASTRC","LN1",0.341116116851534
49,"SSH7_25","LN1",0.970940999406518
50,"BLDADEN","LN1",2.9427935340076
50,"BLDADEND0","LN1",-1.64103622484858
50,"BLDDEND1","LN1",-0.304865957224382
50,"BLDDENI","LN1",0.000950491295721676
50,"L039","LN1",1.43429116972457
50,"L060","LN1",-5.98379721756172
50,"OICP","LN1",0.45917991661428
50,"PCLDEND1","LN1",-0.449838856686982
50,"RDDEN","LN1",-10.9176233219485
50,"RDDEND2","LN1",6.52346305877424
50,"RDP","LN1",1.03872926139114
50,"SAGESAND9","LN1",-12.4946874459781
50,"SDIASTRD1","LN1",-12.0480248288218
50,"SPDIASTRC","LN1",0.395510853435217
50,"SSH7_25","LN1",0.915370915457907
51,"BLDADEN","LN1",2.96131926593704
51,"BLDDENI","LN1",0.000667021903954646
51,"L039","LN1",1.6082676120477
51,"L060","LN1",-6.03174841776411
51,"OICP","LN1",0.527688183781231
51,"PCLDEND1","LN1",-0.487602928464642
51,"RDDEN","LN1",-9.75899341981267
51,"RDDEND2","LN1",6.68932510352793
51,"RDP","LN1",1.0921159153803
51,"SAGESAND9","LN1",-13.3160994572755
51,"SLOPSTR1","LN1",-6.8818328618682
51,"SPAGESAN1","LN1",-1.2027578734698
51,"SPDIASTRC","LN1",0.357943048361038
51,"SSH1","LN1",-0.843598599474503
51,"SSH7_25","LN1",0.911939371948819
52,"BLDADEN","LN1",2.77323230520862
52,"BLDADEND0","LN1",-1.48422047595167
52,"BLDDEND1","LN1",-0.343532007623535
52,"BLDDENI","LN1",0.00101071265763206
52,"L039","LN1",1.45539164961683
52,"L060","LN1",-6.39948324845687
52,"OICP","LN1",0.516032305890536
52,"PCLDEND1","LN1",-0.483932858899538
52,"RDDEND1","LN1",-0.337760743769924
52,"RDP","LN1",0.88187748585299
52,"SAGESAND9","LN1",-13.938082311459
52,"SLOPSTR1","LN1",-7.12965696655531
52,"SPAGESAN1","LN1",-1.11973954720642
52,"SPDIASTRC","LN1",0.344146835150657
52,"SSH7_25","LN1",0.966168468312194
53,"BLDADEN","LN1",3.05828602678471
53,"BLDADEND0","LN1",-1.12252735885177
53,"BLDDENI","LN1",0.000859597405592457
53,"L039","LN1",1.49873948178568
53,"L060","LN1",-5.97136672791416
53,"OICP","LN1",0.486097407641045
53,"PCLDEND1","LN1",-0.532378074888766
53,"RDDEN","LN1",-11.4307809745435
53,"RDDEND2","LN1",6.67819018209207
53,"RDP","LN1",1.06143826179812
53,"SAGESAND9","LN1",-12.7187146663431
53,"SDIASTRD1","LN1",-12.6234208043792
53,"SPAGESAN1","LN1",-1.10742429798414
53,"SPDIASTRC","LN1",0.396803515926409
53,"SSH7_25","LN1",0.893469481107136
54,"BLDADEN","LN1",2.76776730461861
54,"BLDADEND0","LN1",-1.46309200877112
54,"BLDDEND1","LN1",-0.344432884945976
54,"BLDDENI","LN1",0.00104849859961582
54,"L039","LN1",1.55507493810475
54,"L060","LN1",-6.56947262748972
54,"OICP","LN1",0.517633032498799
54,"PCLDEND1","LN1",-0.435588740441982
54,"RDDEN","LN1",-11.4111860632092
54,"RDDEND2","LN1",6.3557267429072
54,"RDP","LN1",1.09440710006324
54,"SAGESAND9","LN1",-13.0432516397195
54,"SPAGESAN1","LN1",-1.15690908827559
54,"SPDIASTRC","LN1",0.30425062463722
54,"SSH7_25","LN1",0.892293673077244
55,"BLDADEN","LN1",3.03592604027016
55,"BLDADEND0","LN1",-1.50587171228678
55,"BLDDEND1","LN1",-0.31363054372291
55,"BLDDENI","LN1",0.000985064617381386
55,"L039","LN1",1.41103354286231
55,"L060","LN1",-6.12846090614561
55,"OICP","LN1",0.519089223309008
55,"PCLDEND1","LN1",-0.456870859994649
55,"RDDEN","LN1",-9.72678487449121
55,"RDDEND2","LN1",6.98574201812275
55,"RDP","LN1",1.02284742974629
55,"SLOPSTR1","LN1",-8.04017727581327
55,"SPAGESAN3","LN1",0.334991988160783
55,"SPDIASTRC","LN1",0.326918189004529
55,"SSH20","LN1",0.560714846820178
55,"SSH7_25","LN1",0.980844798220327
56,"BLDADEN","LN1",2.78068549711993
56,"BLDADEND0","LN1",-1.46646775549343
56,"BLDDEND1","LN1",-0.326726381025616
56,"BLDDENI","LN1",0.00100635871729597
56,"L039","LN1",1.44833261420096
56,"L060","LN1",-6.4595531051887
56,"OICP","LN1",0.516005176101966
56,"PCLDEND1","LN1",-0.455771386511173
56,"RDDEN","LN1",-8.64368487992723
56,"RDDEND2","LN1",6.47620553522447
56,"RDP","LN1",1.02397888567569
56,"SAGESAND9","LN1",-12.814253361392
56,"SLOPSTR1","LN1",-6.94907898248084
56,"SPAGESAN1","LN1",-1.08307910754476
56,"SPDIASTRC","LN1",0.338774805536132
56,"SSH7_25","LN1",0.940571743560115
57,"GWTRTB4YU","LN1",-0.48627992986956
57,"L039","LN1",2.22885232659883
57,"L060","LN1",-3.59338286853602
57,"OICP","LN1",0.547288337403055
57,"PCLDEND1","LN1",-0.51309343680203
57,"RDDEN","LN1",-10.747838739811
57,"RDDEND2","LN1",6.12054189364779
57,"RDP","LN1",1.03799793144222
57,"SAGESAND9","LN1",-12.514763998078
57,"SDIASTRD10","LN1",-124.195745592517
57,"SLOPSTR1","LN1",-7.27353112000206
57,"SPAGESAN1","LN1",-1.10890289454233
57,"SPDIASTR6","LN1",1.32185892004858
57,"SPDIASTRC","LN1",0.361174386991935
57,"SSH7_25","LN1",0.62513734859253
57,"T20_1800SD","LN1",0.00206889521250134
58,"BLDADEN","LN1",2.00097813916959
58,"L032","LN1",-0.260559127082102
58,"L039","LN1",1.55174489187646
58,"L060","LN1",-3.79933235710751
58,"OICP","LN1",0.566641684947912
58,"PCLDEND0","LN1",0.55864276224484
58,"PCLDEND1","LN1",-0.395953720511567
58,"RDDEN","LN1",-10.9315642759204
58,"RDDEND2","LN1",6.34910615076184
58,"RDP","LN1",1.0825614189861
58,"SAGESAND9","LN1",-14.0842967202815
58,"SLOPSTR1","LN1",-6.48722646588154
58,"SPAGESAN1","LN1",-1.02597345501914
58,"SPDIASTRC","LN1",0.365007121053316
58,"SSH1","LN1",-0.849775188736641
58,"SSH7_25","LN1",0.963704278703694
59,"BLDADEN","LN1",2.92263382814081
59,"BLDADEND0","LN1",-1.18389526432903
59,"BLDDENI","LN1",0.000865031544684675
59,"L039","LN1",1.43904965139689
59,"L060","LN1",-6.03999502757756
59,"OICP","LN1",0.527216661473591
59,"PCLDEND1","LN1",-0.534227377514867
59,"RDDEN","LN1",-9.34643708224649
59,"RDDEND2","LN1",6.64847050361963
59,"RDP","LN1",1.05835468076609
59,"SAGESAND9","LN1",-13.0193439641984
59,"SDIASTRD10","LN1",-74.3256854944711
59,"SLOPSTR1","LN1",-6.83819329484397
59,"SPAGESAN1","LN1",-1.01262078150989
59,"SPDIASTRC","LN1",0.341358475279353
59,"SSH7_25","LN1",0.921154478999251
60,"BLDADEN","LN1",2.82122153556372
60,"BLDADEND0","LN1",-1.21892758607561
60,"BLDDENI","LN1",0.000904301975367649
60,"L039","LN1",1.50611250664121
60,"L060","LN1",-6.1388116518089
60,"OICP","LN1",0.49945762206825
60,"PCLDEND1","LN1",-0.522724526870821
60,"RDDEN","LN1",-11.5000564509119
